Locus,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
875133at3193,63.33342520547327,0.9229126898912023,0.35461034392130686,2.6026107408079726,0.009251693070535883,0.03061974246883519
875162at3193,797.4038005974013,0.17910351080651418,0.25162336228161275,0.7117920577107004,0.4765935516082236,0.6144390711502944
875219at3193,204.75189347442878,-0.18076847572327484,0.46436406106315825,-0.38928179607484414,0.6970677010148432,0.7893820722303224
875227at3193,322.856304143485,0.23527264860520236,0.17871106271009293,1.3164973955018344,0.18800715201616636,0.3215305987541784
875277at3193,343.60677696255556,0.04100416930332322,0.26468686028527816,0.154915772015011,0.876887719486562,0.9231556644845967
875283at3193,1238.9183704212048,-1.595627306328546,0.2555903775590091,-6.24290836598556,4.295085514148005e-10,1.199760553618676e-08
875294at3193,1073.4357196937688,0.6976051950196239,0.1603059208959,4.351711971216815,1.350786403131244e-05,0.0001257732228693314
875370at3193,321.9221883792802,0.04155196848602349,0.21886360999979426,0.18985325375041812,0.8494241242467737,0.9046993087427508
875395at3193,137.84386126341317,1.19931531080534,0.5075411530957803,2.3629912638414408,0.018128096933090296,0.05334039757700024
875414at3193,253.76419552670464,0.2380274354733941,0.208044863181669,1.144115898048123,0.2525755753156945,0.39845318545661146
875508at3193,390.86668126733554,0.8148634753633354,0.21675886459566238,3.7593086533432687,0.0001703835321210762,0.0011052112728418906
875798at3193,192.06795538427,0.3247516606061742,0.31277973249425944,1.0382759075098784,0.29914162185844617,0.4479167218439863
875801at3193,595.0148841698143,1.2352199521357712,0.2498691128926688,4.943467953425518,7.674497048514014e-07,9.863847433519545e-06
875814at3193,151.74768135253075,0.018065009724676017,0.3067938362234043,0.058883222515335204,0.9530451213557174,0.9712823789705097
875878at3193,189.62198655890268,-0.701578023332663,0.34344378816488813,-2.042773948777416,0.04107482055817491,0.10167671609579315
875908at3193,154.65982126277035,-0.32176886033682256,0.24686665340240746,-1.3034116025882199,0.19243427747245345,0.3261729864925485
876065at3193,788.945804267843,0.007445706480650998,0.8777678059563578,0.008482546785295513,0.9932319880476261,0.9960847366968774
876093at3193,16.924325515467007,0.23237990103229986,0.49330874128991287,0.4710638218667453,0.637595159462734,0.7480139543230715
876140at3193,653.8532695830318,1.6338448388282731,0.42021866803951924,3.888082474895235,0.00010103929650959272,0.000719990905399989
876178at3193,237.00582935147136,0.4031365530581073,0.249087495862123,1.6184535946407155,0.10556487987702654,0.21326752492031878
876187at3193,4083.988332952751,1.336636802438777,0.3095136128077899,4.318507319640372,1.5708801323594057e-05,0.00014371152302589322
876188at3193,291.96942535239873,-0.6702106749600851,0.23409701190932108,-2.8629612547967738,0.004197018821035782,0.016716263175037955
876234at3193,938.9631388601906,1.210520670282004,0.19636951472720826,6.16450405738197,7.070438437422522e-10,1.8750086742278712e-08
876306at3193,238.47195441124973,0.8448547531455604,0.2029646342487585,4.162571259139094,3.146838913384367e-05,0.00026265448300957165
876389at3193,112.45983365606361,0.46232291917869767,0.26272445647595416,1.759725475808575,0.07845436414499268,0.1697953438881815
876427at3193,464.51563448098324,-0.03284734164232124,0.22852416391819722,-0.14373684200012787,0.8857082775571878,0.9296386981374292
876517at3193,468.70515946765795,1.587992943218199,0.6210533503094219,2.5569348308434816,0.010559899885857456,0.03451324533677281
876549at3193,204.2928063242805,0.19771896887975526,0.20173856731935166,0.9800752107392862,0.3270489945750833,0.4814951817531971
876558at3193,154.83225850093885,2.37378933633374,0.7068918308653589,3.3580658775300996,0.0007848990453825016,0.004000884428409589
876628at3193,19.550916503979092,0.4471878854482482,0.4678929599541319,0.955748266637922,0.3391994307683076,0.49212105779751
876703at3193,82.27496359836685,0.9750910172933179,0.582094531009338,1.6751420350961441,0.09390636722006933,0.1949790280733848
876725at3193,542.2950535396734,-0.9211124992329721,0.2610460810442772,-3.5285436791396925,0.0004178529819782471,0.0024182375614486954
876752at3193,43.63923900065172,-2.5629095896912095,0.626839725027299,-4.0886202443209765,4.339465891859653e-05,0.0003456722830207595
876824at3193,485.7606324132105,-0.316458522764737,0.2098289828444277,-1.5081735538858663,0.13151011394102988,0.249016381457152
876869at3193,139.2047079650993,0.19399344496605989,0.27496288836812494,0.705525920670204,0.48048300687758716,0.6171746777489546
876924at3193,166.21627546844124,-0.32256373542460043,0.3400969531932168,-0.9484464132830518,0.3429022406813975,0.495298104954649
876963at3193,267.84771895376474,-0.5330791983771512,0.19773908428675346,-2.695871685155074,0.00702047047638891,0.02447235548757865
877039at3193,143.47061402657386,-0.7438560081777961,0.7640762242370397,-0.9735363888865483,0.3302867838837916,0.4839951910168532
877050at3193,239.68168593461394,-0.3305615690162476,0.2177153976571024,-1.5183196621530453,0.12893383331282554,0.24528890753594745
877052at3193,478.69495476297374,0.35481809004569625,0.1669017740226544,2.125909638309387,0.03351078420570662,0.08635312781175322
877159at3193,478.32805968050224,-0.10429070050863548,0.1953980263005781,-0.5337346670442132,0.5935251207539931,0.7101370759698472
877260at3193,144.90859969850456,-0.42571665893893323,0.3008616671792517,-1.4149913577567648,0.15707102994632663,0.2824582040665702
877329at3193,1316.768844064273,-0.6871928467830446,0.3472604101649423,-1.978897757036688,0.047827518854971905,0.11464376659172326
877331at3193,18.241001582014928,-0.5881728422736925,0.4865800223809535,-1.2087895417399603,0.22674371050809206,0.3685244945806461
877341at3193,255.93443448564116,0.16205164687815268,0.3676608208897623,0.4407639804697643,0.6593838724103975,0.7638690446124132
877349at3193,78.46560101162578,-1.1884999130025415,0.5858953597748471,-2.028519074565241,0.04250729854573971,0.104033633707155
877420at3193,675.4879953954537,-1.3037269193784924,0.5728663263700088,-2.275796044148051,0.022858219626820348,0.06368081132737849
877423at3193,9572.54783080336,2.0406791572898415,0.3779473170643032,5.399374635440643,6.687359529633213e-08,1.1031510405182348e-06
877424at3193,766.9241398327298,-0.17764971636630278,0.1594856786678661,-1.11389134027679,0.2653258049149322,0.4126633714155775
877453at3193,47.60956719232744,0.45952627796414086,0.3133113042623129,1.4666763430259533,0.1424641212806751,0.2657723366723191
877627at3193,654.0850071554687,-0.6126068585653512,0.48689674227626156,-1.2581863984166128,0.20832435282510853,0.34473895668925936
877701at3193,107.55003602870677,-0.21640448152851155,0.24433094736597605,-0.8857022978933803,0.37577796974324185,0.5248365644080611
877714at3193,713.4938911591039,0.10239774888783709,0.28017765237090125,0.36547436250298143,0.7147573409516621,0.8033351015524314
877726at3193,32.833158716597076,0.573199091934658,1.002151088815227,0.5719687363831646,0.5673431551459214,0.6879138320163654
877741at3193,3273.5445280160625,-1.901105875070617,0.30526214351972275,-6.227781319853661,4.730867606296481e-10,1.3041010046304116e-08
877756at3193,17.09692759681514,-1.4683525980326293,0.5143312244704943,-2.854877417843537,0.00430534427981414,0.01698624532243055
877804at3193,258.61417392311586,-1.445313792915246,0.3609682693644955,-4.00399125236077,6.228266857172795e-05,0.00047621237466339444
877835at3193,55.40338994630654,0.9556030670765897,0.31304767215844664,3.052580012774919,0.0022688323581103024,0.010022222448958472
877894at3193,303.083652763703,1.735152859562083,0.22786376343612233,7.614869663330665,2.6395768790525917e-14,1.4179265542603025e-12
877899at3193,42.45236725725571,0.8028564328347279,0.4379856746109452,1.8330655073316973,0.06679282986677801,0.150301802976262
877968at3193,314.1018091152568,1.0322250007882758,0.24221867214356557,4.261541819436881,2.0302135250994723e-05,0.00017796223159344745
877981at3193,514.3471505475682,-0.2986151206113981,0.24172846515460056,-1.2353328782376332,0.2167066422249071,0.35468782457904713
878019at3193,809.5753997343522,-1.1611641362234004,0.2959949680159921,-3.922918500968113,8.748275061115595e-05,0.0006408264424138871
878076at3193,25.523713398476264,2.8141655837016724,0.7636930540039769,3.6849432752429068,0.00022875358131010451,0.0014305634413273702
878121at3193,463.5569009182746,-1.0739295402387847,0.1852022117687829,-5.798686365471381,6.683639856012249e-09,1.4143662119541074e-07
878172at3193,189.51187928483205,-1.2051687570512288,0.33022000856513156,-3.6495933795408555,0.0002626557480478544,0.0016184229181183968
878188at3193,327.640798098291,-0.12921700076319154,0.1859084569537953,-0.695057141996001,0.48701949197385874,0.6211505668704942
878209at3193,54.482634984799176,0.9620978140239103,0.40250233938349983,2.3902912353193404,0.016835017112513194,0.05031292560729692
878221at3193,4522.702908951352,-0.12939905035328061,0.18031123196484064,-0.717642761037274,0.47297758451269956,0.6109050798730613
878317at3193,343.9819220803319,-1.3530634543767792,0.9214143374731703,-1.46846364262937,0.14197832511812175,0.2652673023741709
878364at3193,97.7332427502577,-0.4541385957451386,0.3221865830771927,-1.4095515443494786,0.1586721434195737,0.28411806877265544
878414at3193,56.37098871948399,-0.5666842638782633,0.33027617846768154,-1.7157890905344693,0.08620065162086102,0.1821755201976217
878495at3193,701.9458395425327,-0.3504292581442494,0.4321446298453471,-0.8109073535627611,0.4174188770190964,0.5627365169594639
878499at3193,102.24537811509624,-0.3970512925755183,0.3126057955244946,-1.2701341378183337,0.20403685329859045,0.34006142216431745
878504at3193,219.35558697938723,0.17670406088134333,0.23785760014492183,0.7428985274116998,0.4575431173255292,0.5957045643486105
878540at3193,60.904025855067744,-0.5152220650225751,0.3270233054312501,-1.5754903594505127,0.11514330198639716,0.22523362993604298
878562at3193,712.5284146955155,1.2337295397662125,0.24870690376741528,4.9605761684845175,7.028439450773667e-07,9.260742546774109e-06
878573at3193,20.08143328095973,-0.5384861169021958,0.48144414993882245,-1.1184809639303372,0.2633616322360598,0.41021756099222695
878577at3193,1842.3203361520757,0.1104624756552513,0.23480862173031042,0.47043619966443584,0.6380434063844052,0.7480139543230715
878681at3193,490.4855006553518,0.30708148678972363,0.20966313112163654,1.4646422818686688,0.1430185398151213,0.26618438969255365
878731at3193,236.508009192779,-0.44796018004210736,0.30244404867252966,-1.481134054408638,0.13857085478041756,0.2605977924281641
878739at3193,547.1938482964198,0.25993694868293515,0.21399161299994798,1.2147062449732473,0.2244781498500169,0.3651255620619452
878826at3193,320.32111661028944,-0.8812471456211532,0.32585491496199853,-2.7044156928672534,0.006842463049261445,0.024092369896139037
878839at3193,115.84499223661152,-0.4038390515288791,0.24166051273847672,-1.6711006980520267,0.09470178953384326,0.19643589017168478
878857at3193,842.7044674150889,0.3897808442424469,0.6696012544100579,0.5821088919342863,0.5604933361258392,0.6822972336918263
878926at3193,1570.913619444579,0.20139315200801228,0.16900582769973618,1.1916343640280673,0.23340464453129706,0.37614056176389793
878945at3193,110.55939252374162,-1.7878345441181074,0.8297092287472159,-2.1547723975754396,0.031179649235487827,0.08185634730369298
879006at3193,422.7786298823086,-0.3178382090088954,0.2879184484511265,-1.103917483296829,0.26962893407544186,0.417188047923228
879008at3193,312.27900580812894,-0.5285438048173103,0.3641143671102661,-1.4515873378246824,0.14661638159697507,0.27038848542752003
879047at3193,336.3349225436079,0.5276988919174391,0.19243064903946,2.742280892111052,0.006101414083670205,0.02225262958820088
879051at3193,488.4441027576119,0.024750402520367018,0.22105476954738923,0.11196502374069374,0.9108511391580217,0.9442402244059471
879084at3193,1120.749600426226,-0.16745558158330676,0.1979502579063242,-0.8459477818036064,0.39758187529678457,0.5454708767169376
879178at3193,94.73330986810254,0.4499455176885946,0.2924465993132463,1.538556162886502,0.12391268748766064,0.2388197610732742
879188at3193,420.6568776760044,-2.1327560494931994,0.5746549366803412,-3.7113681852516147,0.000206142006706432,0.001312667185562234
879202at3193,896.2468757146198,-0.16963752923924777,0.22010956789662925,-0.7706958441666433,0.44088723581901457,0.5816490925949845
879259at3193,620.8497393952531,0.1640606212736569,0.3278835228075538,0.5003625063829442,0.6168198487324419,0.7304202158539272
879266at3193,501.00572575727944,0.43472579137432205,0.19197976508494805,2.2644354793431622,0.023547343889159075,0.06516735197858423
879310at3193,160.16384239804987,1.763689007135715,0.276730479481846,6.373309548113641,1.8499196685289798e-10,5.5365452936688754e-09
879415at3193,461.1339496047819,0.5818854347184075,0.21582741517415055,2.696068218436873,0.007016329575140744,0.02447235548757865
879509at3193,47.120257835915204,-2.416694074111038,0.6601585698627018,-3.660778159122673,0.00025145040483383324,0.0015620242062095268
879536at3193,644.1190972236608,0.1822269874190428,0.26634972613928926,0.6841643506092665,0.4938713906556057,0.6274472792137622
879537at3193,86.89446863412881,-1.39469856587551,0.34505130343207985,-4.042003470217418,5.299644815300629e-05,0.00041274185457452854
879655at3193,472.1766583994779,0.05627425869809479,0.41731483774744094,0.13484844919928773,0.8927316987219465,0.9342022521590798
879657at3193,1955.9609769669078,0.869498497586165,0.31283915666559026,2.779378728845048,0.005446298523631243,0.02052157447303499
879659at3193,518.579953358305,-0.4487589342940375,0.20002636739096624,-2.24349889540765,0.0248646610104622,0.06805987725401846
879682at3193,386.74634064157243,0.03619798935437308,0.5819628703440803,0.06219982613834339,0.9504037009450658,0.9707926638127318
879722at3193,430.3865695990938,-0.1723187682909558,0.2344834226363075,-0.7348867836948484,0.46240844800622694,0.6005862979374119
879734at3193,360.32136666067987,-0.39286297869108694,0.22827918047667076,-1.720975946517541,0.08525518876188287,0.18059617841875086
879737at3193,1002.506913859634,2.2389471812323105,2.030514182751873,1.1026503534183432,,
879741at3193,293.4439930288559,-0.715239707346516,0.7343586401663387,-0.9739651285160993,0.33007385394463074,0.4839951910168532
879766at3193,35.20615407602809,0.3481979504754774,0.5154228634285836,0.6755578286909334,0.49932142393729806,0.6325142943024333
87982at3193,1227.784651628279,2.0420388285627515,0.715821618779068,2.8527202517936368,0.00433467621213944,0.017069824557203243
879853at3193,1106.767658314499,0.8923756270805071,0.1745659462170093,5.111968550676902,3.1881891278237476e-07,4.534440556436204e-06
879869at3193,58.596001615240624,-0.8838155875304037,0.4150846239940415,-2.129241933912471,0.033234249140244365,0.08606397027047212
879946at3193,280.11466603333173,-0.08433517396366208,0.6697317413917986,-0.12592381210483095,0.8997922333760818,0.9383099695982536
879997at3193,167.731680889591,0.09198947279640288,0.2723497463607386,0.3377622855376519,0.7355423330448598,0.8227235385632575
880064at3193,506.39308542380377,-0.9907194266119923,0.2932343802736998,-3.3785923249766014,0.0007285796347730731,0.003787529366872427
880150at3193,382.33835548118867,-2.040920446301026,0.2900314247154469,-7.036894185874501,1.9657201415554318e-12,7.919584031843518e-11
880180at3193,115.71761416735166,0.43215298990995654,0.2818053752679878,1.5335157801691786,0.12514882158807375,0.24009778500642354
880213at3193,690.8415016627937,-0.4216868973381976,0.25013566542117477,-1.6858327525111918,0.09182801739215031,0.1918838356272914
880236at3193,91.18950416988156,0.08173131930411824,0.3138978180543726,0.2603755572775627,0.7945740953540494,0.8688062263918234
880334at3193,1219.9949858847995,-0.19448858931098004,0.3189415272729391,-0.6097938734222698,0.5419983604467975,0.6695085879339863
880339at3193,91.52962298903255,1.987278535565378,0.6567906698345514,3.025741117890701,0.00248024561420014,0.010802732976609757
880423at3193,371.35388574377674,0.233678167611109,0.2194991314419271,1.0645972313240484,0.28705823327423696,0.4373723626978374
880438at3193,89.7518037486552,-1.680816652006692,0.4214558514305872,-3.988120336451228,6.659888118239276e-05,0.0005018872520759454
880443at3193,3384.985592000998,-0.07858771605630781,0.32857368237755075,-0.23917836476631088,0.8109672782749077,0.8801484546661021
880501at3193,264.0695369676766,-0.13391925517552689,0.3201976293458795,-0.41823937125676364,0.6757721126127791,0.775094957465181
880511at3193,262.3028654921233,0.34234772697335747,0.26042321824286196,1.31458219924959,0.18865035583670242,0.3222420569507225
880570at3193,131.08533676595547,0.7740355489209648,0.258065892334141,2.9993717570346403,0.0027053698689767907,0.011590490542957825
880652at3193,123.03907685087292,0.23454684835197973,0.22213706083363446,1.055865452940513,0.29102968956260455,0.44149688604899096
880655at3193,144.87518907512114,0.4603097383712965,0.4982755417363881,0.9238056051621788,0.35558753634729423,0.5057405897132257
880670at3193,326.65084194286146,-0.2203825526918522,0.34851179765865015,-0.6323532063259042,0.5271561035658847,0.6573762124824575
880684at3193,29.363865817076093,0.07761666042613159,0.38144818333884917,0.20347890962999537,0.838760728543298,0.8985343659702755
880806at3193,491.2127208767769,0.14049269885489413,0.1596574880093106,0.8799631048103498,0.3788792970331103,0.5284634669003769
880875at3193,155.02644711241604,-0.48256823220100953,0.35327884727902026,-1.3659697882219264,0.17194844622322547,0.30044369878036475
880878at3193,126.91022681321482,-1.2322401026426013,0.4959111676886554,-2.484800066886637,0.012962421255195655,0.04127093089610166
880934at3193,294.85992611204955,-0.7779862566891619,0.3198990455221242,-2.431974298076973,0.015016772867250852,0.04586026116164801
880966at3193,50.1292316421947,-0.9583937527647912,0.4952559194082644,-1.9351485064729514,0.0529720745692585,0.12455274547990636
880985at3193,185.56522448442965,-0.6752805233246305,0.5841335446638496,-1.1560379120381334,0.24766565005026386,0.39367187925288527
881019at3193,4993.199244401691,0.6979356176278021,0.2811322392917913,2.4825883341803583,0.013043172451531183,0.041402191342360346
881098at3193,397.33904014303675,0.18427564312520633,0.2427985191355644,0.7589652679154837,0.44787333375872895,0.58753577597028
881113at3193,195.58635814440493,-1.8320449203678293,0.4301038100287907,-4.259541249460669,2.048468945010032e-05,0.00017807230040647372
881265at3193,292.36272755196535,-0.03217476879898324,0.22947730840864466,-0.1402089340427839,0.8884949132890729,0.93116400367214
881287at3193,754.6519400824795,1.5070841824678545,0.18349101788668948,8.213394856191371,2.1502101184544666e-16,1.6801020317077035e-14
881336at3193,572.2904115247089,-0.3261053825007081,0.19988032358976265,-1.6315031747197468,0.10278419051814468,0.20946778126022675
881341at3193,967.2009778506155,-0.33193641777567784,0.23510780519733765,-1.411847715974666,0.15799480525964749,0.2833896549819876
881367at3193,132.94857553451038,-1.4728796929201633,0.4214660705129777,-3.4946578051407124,0.0004746699103067629,0.0026804136444546316
881409at3193,1393.0824502092448,2.7913495785307063,0.32556163695935225,8.573951171277647,9.999383672037167e-18,1.0474354396458933e-15
881447at3193,460.0365290591033,0.12322113529829992,0.19333403169162994,0.637348397590131,0.5238979326836577,0.6548724158545721
881452at3193,1080.790870881143,-2.068442029657539,0.4218947575792757,-4.902744090791104,9.450706991221381e-07,1.1785256634886187e-05
