Locus,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
10950at3193,2117.544929980949,-0.03587830806245009,0.24858822808234318,-0.14432826662478015,0.8852412584417806,0.921175253206014
109808at3193,78.01932289771798,0.9294223382881671,0.49843455345486387,1.8646827990674844,0.062225879214520434,0.1365470087898095
109843at3193,1012.2805674018374,0.2815837695390145,0.25109416880580615,1.1214269565805357,0.2621061671053946,0.38947067049187356
110108at3193,362.19712639353594,-0.643507715258205,0.5072350930389152,-1.2686577172783173,0.20456316918434003,0.322380060303679
110263at3193,413.2663295538628,-0.24928946859898443,0.21466947992880553,-1.1612711256470203,0.24553165797932897,0.3712968206174351
110291at3193,2037.5553179479236,2.170481896564458,0.608808855723536,3.565128654354015,0.0003636777486896404,0.0019370966139403694
110469at3193,270.37929007022854,0.11184125861451694,0.2896102813187575,0.38617848132062566,0.6993644893979629,0.7980669157465629
110509at3193,1409.05007562694,2.383196171766886,0.8665196191120894,2.750308382179406,0.005953920262463355,0.02068041121328942
110540at3193,899.8901529733106,0.5181417332460615,0.21537797868061864,2.405732175685461,0.016140092412023698,0.04697982289080919
110626at3193,601.1740686664496,0.5853568512945867,0.26726478013043764,2.1901757912468125,0.028511490236875808,0.07321620168124761
110655at3193,547.3140903451105,-0.5299209589630879,0.29089051035808283,-1.8217196508430658,0.06849753471461763,0.14724919139250137
110660at3193,509.33988078527676,0.422024280416271,0.4659696691277825,0.9056904523554721,0.36509971743408953,0.5014185101715307
110707at3193,67.70882847138972,0.08563695162032806,0.4738055394904517,0.18074282481463866,0.8565694429847076,0.905387656498087
110727at3193,650.4903116559511,-0.15689992631730731,0.20012064838809446,-0.7840266738144428,0.4330244590293877,0.5616159348718152
110743at3193,162.9097756633426,-0.688396958692087,0.3036381180822423,-2.267162512532864,0.02338029994160068,0.06199060324250106
110796at3193,322.44286150493286,-0.7106634431752225,0.6568403192504146,-1.0819424787842358,0.27927808802258147,0.4052580177853951
110857at3193,87.7965406183413,-0.14213752444367045,0.5060209309570526,-0.28089257923549027,0.7787927925233397,0.856052089760805
110884at3193,384.4116259218267,0.08163437284446735,0.25378682954692977,0.32166512734409525,0.7477063991839851,0.835699244417966
110912at3193,39.42617804884724,0.6375178965543797,0.7191613495874617,0.8864740811225245,0.3753621149180034,0.5115983267105666
111002at3193,695.3797894491918,0.6893078073570654,0.19308828075205828,3.5699101192070537,0.0003571037336415762,0.0019077416722816348
111015at3193,830.8931528913446,-0.5643974624255828,0.2743855820745652,-2.0569501435108415,0.03969102187724352,0.09524783993269
