,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
10009at3193,667.1429232980416,-1.6389099774190887,0.23619316219567976,-6.938854462100369,3.9529209765038994e-12,2.4272845573245246e-11
10772at3193,2465.819916894369,-0.5397598535591028,0.17519554642078342,-3.080899398336939,0.002063763642864168,0.004072426800117885
10950at3193,823.9368785845054,-0.2017722479939188,0.18855307631121748,-1.0701084911544076,0.28457047752194653,0.3485323866003955
109808at3193,141.30933461695363,-0.5315542785618281,0.2804841422491062,-1.8951313051050818,0.05807500819107067,0.08559641345058096
109841at3193,1098.3571129336062,0.48490995333191245,0.16577478802138979,2.9251127938064077,0.003443313919260956,0.00650723899665076
109843at3193,2685.2939736695907,0.08124869766380599,0.13877086216797027,0.5854881665681474,0.5582195210897953,0.6235675606567788
109859at3193,46.66039119950984,-1.3815255608240251,0.34698662921227724,-3.9814950909213405,6.848313579687619e-05,0.00017475451789974997
109965at3193,974.7676418557002,0.6663960923801316,0.1595369051439433,4.177065436858456,2.9529409504863187e-05,8.007808514827809e-05
109997at3193,182.2962398387666,-1.5143504098555844,0.2559093694624071,-5.917526243907382,3.2681972601759733e-09,1.494400659461792e-08
110002at3193,3206.0838632274717,-1.4612697325334691,0.14912903101939162,-9.798693940038117,1.140507363787731e-22,1.5715804860329243e-21
11005at3193,607.0452950951668,-0.4827531088242381,0.14566257686691145,-3.314187619139256,0.0009190981339762918,0.0019278296773032127
110087at3193,533.5935318011103,-0.16472380332589995,0.15436126791190122,-1.0671317070284299,0.285912365830031,0.34964914774340433
110108at3193,219.3563307819406,-0.4038786325389586,0.18759854377763652,-2.1528878871132506,0.03132749068451901,0.04892334932199538
110109at3193,262.8389585167593,1.146213095452942,0.19896390756851098,5.760909651707843,8.366181624242272e-09,3.6333897759129095e-08
110152at3193,25.663802888715935,3.1581965504600755,0.5435662402387003,5.810141095357933,6.24202127890739e-09,2.7313042517501117e-08
110208at3193,530.6634612431706,-0.24908917689968352,0.1438105823288411,-1.7320643089401415,0.0832621130140435,0.11821882270418681
110211at3193,181.44978106468488,-0.16452308395091422,0.21683076158311207,-0.7587626531849445,0.4479945501963032,0.5169167886880421
110232at3193,695.8364358088725,-1.1052287767647286,0.26210244494633644,-4.216781636626916,2.4781373206728073e-05,6.801909661401055e-05
110263at3193,241.2846597800005,0.5013640214012203,0.1760349060474966,2.848094350480384,0.004398188323532541,0.008126652515981717
110291at3193,2880.161235255595,3.023205856237049,0.26987496345554757,11.20224646824275,3.9752321226218755e-29,8.20269978601925e-28
110307at3193,561.6418879352635,-0.354548461784281,0.23804890465984874,-1.4893933760833726,0.13638381181838422,0.18242849458431454
110324at3193,1225.3543695182852,-1.567290472586845,0.14807949622413327,-10.584115374181126,3.531002666588193e-26,6.082002474441104e-25
110371at3193,576.0754309003377,0.8606831697514435,0.1376966804174309,6.250573123057586,4.0894920999253445e-10,2.0599486228248484e-09
11044at3193,772.233139157031,0.7862566042318285,0.1552582339802791,5.064186188873557,4.101486462385722e-07,1.4213591193178143e-06
110469at3193,124.42484207948742,3.5531028956573953,0.3211717618529949,11.06293677612823,1.897800424749037e-28,3.781646434610214e-27
110477at3193,19.69538116315253,1.7823477827738161,0.5289462960793349,3.36961955492451,0.0007527202996183406,0.001602832906206681
110480at3193,385.8872954008254,-1.321513827968156,0.19143747807014383,-6.90310926204296,5.087646715459437e-12,3.0867587907974046e-11
110509at3193,129.85798950770314,2.809988161606464,0.5837509519976906,4.813676366591315,1.481787079318859e-06,4.79957328878977e-06
110540at3193,4445.819372519943,0.09565523078381913,0.15360442630139773,0.6227374632819985,0.5334570597305657,0.6008597804945275
110626at3193,617.2622472823208,0.16832809132653812,0.1610656569662763,1.045089899964102,0.2959814216336466,0.3596904271870773
110639at3193,436.9415072758082,0.26731512479210806,0.200066003438799,1.3361346765437878,0.18150525759460112,0.23527387503892014
110645at3193,171.46264157497907,-0.11120241995302751,0.2060356045371675,-0.539724287959013,0.5893871875341015,0.6526447609169498
110655at3193,606.2530376247795,0.8837283103010387,0.16788183225066383,5.263990143862301,1.4096200991613484e-07,5.180927398816349e-07
110660at3193,811.7441231392066,-0.728540651936549,0.39586046205688974,-1.84039761927992,0.06570988274122128,0.0961521502314847
110707at3193,28.96147989912406,-0.7475793039350053,0.43341741282772,-1.7248483374436139,0.08455480798202926,0.11976142663656758
110727at3193,909.0707549814532,-0.8845422523875784,0.18251554529642716,-4.846394047975342,1.2572568218669952e-06,4.111624280683294e-06
110743at3193,468.3955548854431,-0.599105248217758,0.1902557929224496,-3.1489461583015244,0.0016386038227078781,0.0032893454515098884
110747at3193,1056.6164423761259,-1.0960084791994993,0.1534172052510373,-7.143973698426428,9.067075787930364e-13,5.878415163945284e-12
110772at3193,87.38957844656584,-0.08195721271209841,0.2624496940537901,-0.3122777986371017,0.7548294111174663,0.801144009449739
110880at3193,4279.776836208378,-1.7741041277334983,0.13393829129661877,-13.245682848115331,4.77915123279413e-40,1.7345758715453695e-38
110884at3193,754.8113686411922,0.43551158692685704,0.16016565090192658,2.719132251356014,0.006545343223556748,0.011721066169056467
110886at3193,341.57515550289213,-0.8573088567670794,0.19443428316223224,-4.409247396210252,1.0373047292685925e-05,3.007591814890748e-05
110907at3193,305.7586680436923,0.8957540087961663,0.15827396887650702,5.65951568128728,1.5180077903409888e-08,6.361548111068165e-08
111002at3193,822.7377554520635,-0.2438595491654325,0.15682493116444143,-1.5549794752323498,0.11995095762639048,0.1633144126482679
111007at3193,330.1531104073861,-1.346086741896548,0.32070093063110316,-4.1973272083981845,2.700835789189363e-05,7.373336120251686e-05
111015at3193,1578.4435881355548,0.5103287885352225,0.137459971474746,3.7125628869272647,0.0002051710592003358,0.00048293014224051246
111054at3193,515.8372894256464,0.2994390765097399,0.14328222802044352,2.089854971176299,0.036630829551108496,0.0564048184624559
111067at3193,119.6916779250633,-0.06413137774973447,0.24823574767172013,-0.2583486800400124,0.7961378197910383,0.8346459679835376
111117at3193,28.370502745146315,0.0991363721806278,0.5825010987964229,0.17019087583777207,0.8648600270686017,0.8898142267866023
111222at3193,5580.854254087106,-2.2225994743863677,0.1939336150383398,-11.46062003715534,2.0802021208186748e-30,4.59566392452604e-29
111238at3193,276.18654872968887,0.4405435830524245,0.16282770088224263,2.705581302600512,0.006818495515038302,0.012188735386381135
111249at3193,19.401479128969445,-1.0444423288304863,0.4934342780519417,-2.11667971863224,0.03428703925601739,0.0531769609216752
111264at3193,703.2055356024589,-0.021698873370373354,0.3249313082570938,-0.06677987875888113,0.946756942069975,0.9568789083825082
111281at3193,1297.1428806142544,0.5294852767128957,0.19079117170006793,2.7752084752918744,0.005516633257190552,0.010029120836529334
11132at3193,556.2665911723499,0.12032288682064277,0.16380534153114393,0.7345480049425985,0.46261481395982007,0.5306233687208433
111459at3193,88.26458646633834,1.182874706155925,0.2558733037518646,4.6228922236570185,3.7842636327118356e-06,1.159233735265532e-05
111480at3193,290.62891006037563,-0.2278684095826019,0.16163102988210093,-1.4098060858042958,0.15859694913844802,0.20877480513205673
111486at3193,358.61119394468204,1.6864122193184565,0.22354359304461627,7.543997107453988,4.557812526563421e-14,3.296709594391514e-13
111502at3193,123.43377405565722,0.6187151794436728,0.21738980056674806,2.8461095130988014,0.004425697162634756,0.008173766000050105
111504at3193,1479.4676007784572,2.266929661571745,0.19875070984090226,11.40589466767891,3.9073923406198416e-30,8.448696736499817e-29
